1600246483462,803, login ,200,OK,user time Entries 1-1,text,true,,459,276,5,5,http://localhost:3000/api/user/login,800,0,34
1600246483517,845, login ,200,OK,user time Entries 1-2,text,true,,459,276,6,6,http://localhost:3000/api/user/login,845,0,1
1600246483719,737, login ,200,OK,user time Entries 1-3,text,true,,459,276,6,6,http://localhost:3000/api/user/login,737,0,1
1600246483914,639, login ,200,OK,user time Entries 1-4,text,true,,459,276,7,7,http://localhost:3000/api/user/login,639,0,0
1600246484117,733, login ,200,OK,user time Entries 1-5,text,true,,459,276,8,8,http://localhost:3000/api/user/login,733,0,2
1600246484515,671, login ,200,OK,user time Entries 1-7,text,true,,459,276,10,10,http://localhost:3000/api/user/login,671,0,1
1600246484315,963, login ,200,OK,user time Entries 1-6,text,true,,459,276,10,10,http://localhost:3000/api/user/login,963,0,1
1600246484716,654, login ,200,OK,user time Entries 1-8,text,true,,459,276,11,11,http://localhost:3000/api/user/login,654,0,2
1600246484912,556, login ,200,OK,user time Entries 1-9,text,true,,459,276,11,11,http://localhost:3000/api/user/login,555,0,1
1600246485111,729, login ,200,OK,user time Entries 1-10,text,true,,459,276,13,13,http://localhost:3000/api/user/login,729,0,1
1600246485510,523, login ,200,OK,user time Entries 1-12,text,true,,459,276,14,14,http://localhost:3000/api/user/login,523,0,1
1600246485310,814, login ,200,OK,user time Entries 1-11,text,true,,459,276,15,15,http://localhost:3000/api/user/login,814,0,1
1600246485711,919, login ,200,OK,user time Entries 1-13,text,true,,459,276,17,17,http://localhost:3000/api/user/login,919,0,2
1600246485909,852, login ,200,OK,user time Entries 1-14,text,true,,459,276,18,18,http://localhost:3000/api/user/login,852,0,0
1600246484457,2377,add time entry,200,OK,user time Entries 1-3,text,true,,410,605,18,18,http://localhost:3000/api/userTimeEntry/addTimeEntry,2377,0,0
1600246486108,832, login ,200,OK,user time Entries 1-15,text,true,,459,276,19,19,http://localhost:3000/api/user/login,832,0,1
1600246484364,2853,add time entry,200,OK,user time Entries 1-2,text,true,,410,605,20,20,http://localhost:3000/api/userTimeEntry/addTimeEntry,2852,0,0
1600246484315,2902,add time entry,200,OK,user time Entries 1-1,text,true,,410,605,20,20,http://localhost:3000/api/userTimeEntry/addTimeEntry,2902,0,0
1600246484554,2665,add time entry,200,OK,user time Entries 1-4,text,true,,410,605,20,20,http://localhost:3000/api/userTimeEntry/addTimeEntry,2665,0,0
1600246486506,811, login ,200,OK,user time Entries 1-17,text,true,,459,276,21,21,http://localhost:3000/api/user/login,811,0,1
1600246484851,2470,add time entry,200,OK,user time Entries 1-5,text,true,,410,605,21,21,http://localhost:3000/api/userTimeEntry/addTimeEntry,2470,0,0
1600246486307,1109, login ,200,OK,user time Entries 1-16,text,true,,459,276,21,21,http://localhost:3000/api/user/login,1109,0,1
1600246486706,798, login ,200,OK,user time Entries 1-18,text,true,,459,276,22,22,http://localhost:3000/api/user/login,798,0,1
1600246485278,2230,add time entry,200,OK,user time Entries 1-6,text,true,,410,605,22,22,http://localhost:3000/api/userTimeEntry/addTimeEntry,2230,0,0
1600246485189,2355,add time entry,200,OK,user time Entries 1-7,text,true,,410,605,22,22,http://localhost:3000/api/userTimeEntry/addTimeEntry,2355,0,0
1600246485371,2177,add time entry,200,OK,user time Entries 1-8,text,true,,410,605,22,22,http://localhost:3000/api/userTimeEntry/addTimeEntry,2177,0,0
1600246487100,540, login ,200,OK,user time Entries 1-20,text,true,,459,276,22,22,http://localhost:3000/api/user/login,540,0,1
1600246486904,826, login ,200,OK,user time Entries 1-19,text,true,,459,276,23,23,http://localhost:3000/api/user/login,826,0,1
1600246487299,1482, login ,200,OK,user time Entries 1-21,text,true,,459,276,28,28,http://localhost:3000/api/user/login,1482,0,1
1600246485468,3315,add time entry,200,OK,user time Entries 1-9,text,true,,410,605,28,28,http://localhost:3000/api/userTimeEntry/addTimeEntry,3315,0,0
1600246487499,1877, login ,200,OK,user time Entries 1-22,text,true,,459,276,31,31,http://localhost:3000/api/user/login,1877,0,1
1600246487697,1838, login ,200,OK,user time Entries 1-23,text,true,,459,276,32,32,http://localhost:3000/api/user/login,1838,0,1
1600246485841,3695,add time entry,200,OK,user time Entries 1-10,text,true,,410,605,32,32,http://localhost:3000/api/userTimeEntry/addTimeEntry,3695,0,0
1600246487907,1717, login ,200,OK,user time Entries 1-24,text,true,,459,276,32,32,http://localhost:3000/api/user/login,1717,0,4
1600246488100,1620, login ,200,OK,user time Entries 1-25,text,true,,459,276,33,33,http://localhost:3000/api/user/login,1620,0,3
1600246488287,1715, login ,200,OK,user time Entries 1-26,text,true,,459,276,34,34,http://localhost:3000/api/user/login,1715,0,3
1600246486034,3971,add time entry,200,OK,user time Entries 1-12,text,true,,410,605,34,34,http://localhost:3000/api/userTimeEntry/addTimeEntry,3971,0,0
1600246488500,1592, login ,200,OK,user time Entries 1-27,text,true,,459,276,35,35,http://localhost:3000/api/user/login,1591,0,2
1600246488691,1705, login ,200,OK,user time Entries 1-28,text,true,,459,276,36,36,http://localhost:3000/api/user/login,1704,0,1
1600246486125,4274,add time entry,200,OK,user time Entries 1-11,text,true,,410,605,36,36,http://localhost:3000/api/userTimeEntry/addTimeEntry,4274,0,0
1600246488889,1949, login ,200,OK,user time Entries 1-29,text,true,,459,276,38,38,http://localhost:3000/api/user/login,1949,0,1
1600246489487,1594, login ,200,OK,user time Entries 1-32,text,true,,459,276,39,39,http://localhost:3000/api/user/login,1594,0,1
1600246489288,1919, login ,200,OK,user time Entries 1-31,text,true,,459,276,40,40,http://localhost:3000/api/user/login,1919,0,1
1600246489090,2285, login ,200,OK,user time Entries 1-30,text,true,,459,276,41,41,http://localhost:3000/api/user/login,2285,0,2
1600246489887,1688, login ,200,OK,user time Entries 1-34,text,true,,459,276,42,42,http://localhost:3000/api/user/login,1688,0,3
1600246486761,4817,add time entry,200,OK,user time Entries 1-14,text,true,,410,605,42,42,http://localhost:3000/api/userTimeEntry/addTimeEntry,4817,0,0
1600246490085,2305, login ,200,OK,user time Entries 1-35,text,true,,459,276,46,46,http://localhost:3000/api/user/login,2305,0,1
1600246489685,2797, login ,200,OK,user time Entries 1-33,text,true,,459,276,47,47,http://localhost:3000/api/user/login,2797,0,1
1600246490288,2288, login ,200,OK,user time Entries 1-36,text,true,,459,276,47,47,http://localhost:3000/api/user/login,2288,0,1
1600246486835,5747,update time entry desription,200,OK,user time Entries 1-3,text,true,,289,481,47,47,http://localhost:3000/api/userTimeEntry/updateTimeEntry,5747,0,0
1600246490479,2190, login ,200,OK,user time Entries 1-37,text,true,,459,276,46,46,http://localhost:3000/api/user/login,2190,0,4
1600246487217,5495,update time entry desription,200,OK,user time Entries 1-2,text,true,,289,481,47,47,http://localhost:3000/api/userTimeEntry/updateTimeEntry,5495,0,0
1600246486941,5773,add time entry,200,OK,user time Entries 1-15,text,true,,410,605,46,46,http://localhost:3000/api/userTimeEntry/addTimeEntry,5773,0,0
1600246490677,2127, login ,200,OK,user time Entries 1-38,text,true,,459,276,46,46,http://localhost:3000/api/user/login,2127,0,2
1600246490870,2025, login ,200,OK,user time Entries 1-39,text,true,,459,276,47,47,http://localhost:3000/api/user/login,2025,0,1
1600246487218,5680,update time entry desription,200,OK,user time Entries 1-1,text,true,,289,481,47,47,http://localhost:3000/api/userTimeEntry/updateTimeEntry,5680,0,0
1600246487220,5679,update time entry desription,200,OK,user time Entries 1-4,text,true,,289,481,46,46,http://localhost:3000/api/userTimeEntry/updateTimeEntry,5679,0,0
1600246491082,1906, login ,200,OK,user time Entries 1-40,text,true,,459,276,45,45,http://localhost:3000/api/user/login,1906,0,1
1600246486631,6978,add time entry,200,OK,user time Entries 1-13,text,true,,410,605,46,46,http://localhost:3000/api/userTimeEntry/addTimeEntry,6978,0,0
1600246491282,2527, login ,200,OK,user time Entries 1-41,text,true,,459,276,46,46,http://localhost:3000/api/user/login,2527,0,1
1600246491480,2576, login ,200,OK,user time Entries 1-42,text,true,,459,276,46,46,http://localhost:3000/api/user/login,2576,0,1
1600246491682,2568, login ,200,OK,user time Entries 1-43,text,true,,459,276,46,46,http://localhost:3000/api/user/login,2568,0,3
