timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1599950025569,2356,add time entry,200,OK,user time Entries 1-13,text,true,,410,605,36,36,http://localhost:3000/api/userTimeEntry/addTimeEntry,2356,0,0
1599950027207,833, login ,200,OK,user time Entries 1-31,text,true,,459,276,37,37,http://localhost:3000/api/user/login,833,0,1
1599950027332,1069, login ,200,OK,user time Entries 1-32,text,true,,459,276,40,40,http://localhost:3000/api/user/login,1069,0,0
1599950025982,2421,update time entry desription,200,OK,user time Entries 1-2,text,true,,289,481,40,40,http://localhost:3000/api/userTimeEntry/updateTimeEntry,2421,0,0
1599950025895,2509,add time entry,200,OK,user time Entries 1-15,text,true,,410,605,39,39,http://localhost:3000/api/userTimeEntry/addTimeEntry,2509,0,0
1599950027457,1133, login ,200,OK,user time Entries 1-33,text,true,,459,276,41,41,http://localhost:3000/api/user/login,1133,0,0
1599950025718,2949,add time entry,200,OK,user time Entries 1-14,text,true,,410,605,41,41,http://localhost:3000/api/userTimeEntry/addTimeEntry,2949,0,0
1599950027585,1233, login ,200,OK,user time Entries 1-34,text,true,,459,276,42,42,http://localhost:3000/api/user/login,1233,0,1
1599950026195,2625,add time entry,200,OK,user time Entries 1-17,text,true,,410,605,42,42,http://localhost:3000/api/userTimeEntry/addTimeEntry,2625,0,0
1599950027706,1218, login ,200,OK,user time Entries 1-35,text,true,,459,276,43,43,http://localhost:3000/api/user/login,1218,0,0
1599950026201,2738,update time entry desription,200,OK,user time Entries 1-5,text,true,,289,481,43,43,http://localhost:3000/api/userTimeEntry/updateTimeEntry,2738,0,0
1599950026106,2834,add time entry,200,OK,user time Entries 1-16,text,true,,410,605,42,42,http://localhost:3000/api/userTimeEntry/addTimeEntry,2834,0,0
1599950026298,2643,add time entry,200,OK,user time Entries 1-18,text,true,,410,605,42,42,http://localhost:3000/api/userTimeEntry/addTimeEntry,2643,0,0
1599950026202,2741,update time entry desription,200,OK,user time Entries 1-3,text,true,,289,481,42,42,http://localhost:3000/api/userTimeEntry/updateTimeEntry,2741,0,0
1599950025985,2961,update time entry desription,200,OK,user time Entries 1-1,text,true,,289,481,41,41,http://localhost:3000/api/userTimeEntry/updateTimeEntry,2961,0,0
1599950026500,2448,add time entry,200,OK,user time Entries 1-21,text,true,,410,605,40,40,http://localhost:3000/api/userTimeEntry/addTimeEntry,2448,0,0
1599950027832,1210, login ,200,OK,user time Entries 1-36,text,true,,459,276,41,41,http://localhost:3000/api/user/login,1210,0,0
1599950027957,1176, login ,200,OK,user time Entries 1-37,text,true,,459,276,42,42,http://localhost:3000/api/user/login,1176,0,1
1599950028207,1015, login ,200,OK,user time Entries 1-39,text,true,,459,276,43,43,http://localhost:3000/api/user/login,1015,0,1
1599950028082,1226, login ,200,OK,user time Entries 1-38,text,true,,459,276,43,43,http://localhost:3000/api/user/login,1226,0,0
1599950028582,826, login ,200,OK,user time Entries 1-42,text,true,,459,276,44,44,http://localhost:3000/api/user/login,826,0,1
1599950026203,3209,update time entry desription,200,OK,user time Entries 1-4,text,true,,289,481,44,44,http://localhost:3000/api/userTimeEntry/updateTimeEntry,3209,0,0
1599950026393,3021,update time entry desription,200,OK,user time Entries 1-6,text,true,,289,481,43,43,http://localhost:3000/api/userTimeEntry/updateTimeEntry,3021,0,0
1599950026387,3028,add time entry,200,OK,user time Entries 1-19,text,true,,410,605,42,42,http://localhost:3000/api/userTimeEntry/addTimeEntry,3028,0,0
1599950028336,1184, login ,200,OK,user time Entries 1-40,text,true,,459,276,43,43,http://localhost:3000/api/user/login,1184,0,0
1599950028456,1173, login ,200,OK,user time Entries 1-41,text,true,,459,276,44,44,http://localhost:3000/api/user/login,1173,0,0
1599950026586,3048,add time entry,200,OK,user time Entries 1-20,text,true,,410,605,44,44,http://localhost:3000/api/userTimeEntry/addTimeEntry,3048,0,0
1599950028707,1017, login ,200,OK,user time Entries 1-43,text,true,,459,276,45,45,http://localhost:3000/api/user/login,1017,0,0
1599950026697,3051,add time entry,200,OK,user time Entries 1-22,text,true,,410,605,45,45,http://localhost:3000/api/userTimeEntry/addTimeEntry,3051,0,0
1599950026965,2791,update time entry desription,200,OK,user time Entries 1-7,text,true,,289,481,45,45,http://localhost:3000/api/userTimeEntry/updateTimeEntry,2791,0,0
1599950028832,1642, login ,200,OK,user time Entries 1-44,text,true,,459,276,50,50,http://localhost:3000/api/user/login,1642,0,1
1599950027057,3425,update time entry desription,200,OK,user time Entries 1-8,text,true,,289,481,50,50,http://localhost:3000/api/userTimeEntry/updateTimeEntry,3425,0,0
1599950027197,3287,add time entry,200,OK,user time Entries 1-24,text,true,,410,605,49,49,http://localhost:3000/api/userTimeEntry/addTimeEntry,3287,0,0
1599950028957,1624, login ,200,OK,user time Entries 1-45,text,true,,459,276,50,50,http://localhost:3000/api/user/login,1624,0,0
1599950029208,1467, login ,200,OK,user time Entries 1-47,text,true,,459,276,50,50,http://localhost:3000/api/user/login,1467,0,1
1599950029083,1684, login ,200,OK,user time Entries 1-46,text,true,,459,276,51,51,http://localhost:3000/api/user/login,1684,0,0
1599950027287,3498,add time entry,200,OK,user time Entries 1-23,text,true,,410,605,51,51,http://localhost:3000/api/userTimeEntry/addTimeEntry,3498,0,0
1599950029582,1388, login ,200,OK,user time Entries 1-50,text,true,,459,276,53,53,http://localhost:3000/api/user/login,1388,0,1
1599950029457,1610, login ,200,OK,user time Entries 1-49,text,true,,459,276,53,53,http://localhost:3000/api/user/login,1610,0,0
1599950029721,1445, login ,200,OK,user time Entries 1-51,text,true,,459,276,54,54,http://localhost:3000/api/user/login,1445,0,0
