timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1599950238088,1440, login ,200,OK,user time Entries 1-32,text,true,,459,276,46,46,http://localhost:3000/api/user/login,1440,0,0
1599950238487,1144, login ,200,OK,user time Entries 1-36,text,true,,459,276,47,47,http://localhost:3000/api/user/login,1144,0,1
1599950238388,1333, login ,200,OK,user time Entries 1-35,text,true,,459,276,48,48,http://localhost:3000/api/user/login,1333,0,1
1599950238187,1639, login ,200,OK,user time Entries 1-33,text,true,,459,276,49,49,http://localhost:3000/api/user/login,1639,0,0
1599950238588,1347, login ,200,OK,user time Entries 1-37,text,true,,459,276,50,50,http://localhost:3000/api/user/login,1347,0,0
1599950238688,1339, login ,200,OK,user time Entries 1-38,text,true,,459,276,51,51,http://localhost:3000/api/user/login,1339,0,1
1599950236479,3569,add time entry,200,OK,user time Entries 1-10,text,true,,410,605,51,51,http://localhost:3000/api/userTimeEntry/addTimeEntry,3569,0,0
1599950236758,3290,add time entry,200,OK,user time Entries 1-12,text,true,,410,605,51,51,http://localhost:3000/api/userTimeEntry/addTimeEntry,3290,0,0
1599950237154,2896,add time entry,200,OK,user time Entries 1-15,text,true,,410,605,51,51,http://localhost:3000/api/userTimeEntry/addTimeEntry,2896,0,0
1599950238788,1385, login ,200,OK,user time Entries 1-39,text,true,,459,276,52,52,http://localhost:3000/api/user/login,1385,0,0
1599950238889,1384, login ,200,OK,user time Entries 1-40,text,true,,459,276,53,53,http://localhost:3000/api/user/login,1384,0,0
1599950238987,1380, login ,200,OK,user time Entries 1-41,text,true,,459,276,54,54,http://localhost:3000/api/user/login,1380,0,1
1599950236859,3595,add time entry,200,OK,user time Entries 1-13,text,true,,410,605,55,55,http://localhost:3000/api/userTimeEntry/addTimeEntry,3595,0,0
1599950236957,3497,add time entry,200,OK,user time Entries 1-14,text,true,,410,605,55,55,http://localhost:3000/api/userTimeEntry/addTimeEntry,3497,0,0
1599950239087,1528, login ,200,OK,user time Entries 1-42,text,true,,459,276,57,57,http://localhost:3000/api/user/login,1528,0,0
1599950237328,3292,add time entry,200,OK,user time Entries 1-16,text,true,,410,605,57,57,http://localhost:3000/api/userTimeEntry/addTimeEntry,3292,0,0
1599950239286,1447, login ,200,OK,user time Entries 1-44,text,true,,459,276,58,58,http://localhost:3000/api/user/login,1447,0,1
1599950239187,1669, login ,200,OK,user time Entries 1-43,text,true,,459,276,59,59,http://localhost:3000/api/user/login,1669,0,0
1599950237593,3304,add time entry,200,OK,user time Entries 1-18,text,true,,410,605,60,60,http://localhost:3000/api/userTimeEntry/addTimeEntry,3304,0,0
1599950237441,3488,add time entry,200,OK,user time Entries 1-17,text,true,,410,605,60,60,http://localhost:3000/api/userTimeEntry/addTimeEntry,3488,0,0
1599950239387,1652, login ,200,OK,user time Entries 1-45,text,true,,459,276,61,61,http://localhost:3000/api/user/login,1652,0,0
1599950239487,1686, login ,200,OK,user time Entries 1-46,text,true,,459,276,62,62,http://localhost:3000/api/user/login,1686,0,0
1599950239586,1715, login ,200,OK,user time Entries 1-47,text,true,,459,276,64,64,http://localhost:3000/api/user/login,1715,0,0
1599950239986,1415, login ,200,OK,user time Entries 1-51,text,true,,459,276,65,65,http://localhost:3000/api/user/login,1415,0,1
1599950240285,1612, login ,200,OK,user time Entries 1-54,text,true,,459,276,70,70,http://localhost:3000/api/user/login,1612,0,0
1599950240185,1802, login ,200,OK,user time Entries 1-53,text,true,,459,276,71,71,http://localhost:3000/api/user/login,1802,0,0
1599950239686,2411, login ,200,OK,user time Entries 1-48,text,true,,459,276,72,72,http://localhost:3000/api/user/login,2411,0,1
1599950237759,4345,add time entry,200,OK,user time Entries 1-20,text,true,,410,605,72,72,http://localhost:3000/api/userTimeEntry/addTimeEntry,4345,0,0
1599950239887,2501, login ,200,OK,user time Entries 1-50,text,true,,459,276,75,75,http://localhost:3000/api/user/login,2501,0,0
1599950237624,4766,update time entry desription,200,OK,user time Entries 1-2,text,true,,289,481,75,75,http://localhost:3000/api/userTimeEntry/updateTimeEntry,4766,0,0
1599950238162,4228,add time entry,200,OK,user time Entries 1-23,text,true,,410,605,74,74,http://localhost:3000/api/userTimeEntry/addTimeEntry,4228,0,0
1599950240086,2401, login ,200,OK,user time Entries 1-52,text,true,,459,276,75,75,http://localhost:3000/api/user/login,2401,0,1
1599950240585,1992, login ,200,OK,user time Entries 1-57,text,true,,459,276,76,76,http://localhost:3000/api/user/login,1992,0,1
1599950240485,2181, login ,200,OK,user time Entries 1-56,text,true,,459,276,76,76,http://localhost:3000/api/user/login,2181,0,1
1599950237622,5069,update time entry desription,200,OK,user time Entries 1-1,text,true,,289,481,77,77,http://localhost:3000/api/userTimeEntry/updateTimeEntry,5069,0,0
1599950237962,4731,add time entry,200,OK,user time Entries 1-19,text,true,,410,605,76,76,http://localhost:3000/api/userTimeEntry/addTimeEntry,4731,0,0
1599950237864,4830,add time entry,200,OK,user time Entries 1-22,text,true,,410,605,76,76,http://localhost:3000/api/userTimeEntry/addTimeEntry,4830,0,0
1599950238307,4389,update time entry desription,200,OK,user time Entries 1-4,text,true,,289,481,76,76,http://localhost:3000/api/userTimeEntry/updateTimeEntry,4389,0,0
1599950238053,4647,add time entry,200,OK,user time Entries 1-21,text,true,,410,605,75,75,http://localhost:3000/api/userTimeEntry/addTimeEntry,4647,0,0
1599950240786,2024, login ,200,OK,user time Entries 1-59,text,true,,459,276,76,76,http://localhost:3000/api/user/login,2024,0,0
1599950239787,3112, login ,200,OK,user time Entries 1-49,text,true,,459,276,77,77,http://localhost:3000/api/user/login,3112,0,1
1599950240885,2127, login ,200,OK,user time Entries 1-60,text,true,,459,276,78,78,http://localhost:3000/api/user/login,2127,0,1
1599950240385,2716, login ,200,OK,user time Entries 1-55,text,true,,459,276,79,79,http://localhost:3000/api/user/login,2716,0,1
1599950240685,2528, login ,200,OK,user time Entries 1-58,text,true,,459,276,80,80,http://localhost:3000/api/user/login,2528,0,0
1599950238275,5054,add time entry,200,OK,user time Entries 1-24,text,true,,410,605,81,81,http://localhost:3000/api/userTimeEntry/addTimeEntry,5054,0,0
1599950238063,5270,update time entry desription,200,OK,user time Entries 1-3,text,true,,289,481,81,81,http://localhost:3000/api/userTimeEntry/updateTimeEntry,5270,0,0
1599950241386,2051, login ,200,OK,user time Entries 1-65,text,true,,459,276,81,81,http://localhost:3000/api/user/login,2051,0,0
1599950240985,2552, login ,200,OK,user time Entries 1-61,text,true,,459,276,82,82,http://localhost:3000/api/user/login,2552,0,0
1599950241086,2539, login ,200,OK,user time Entries 1-62,text,true,,459,276,83,83,http://localhost:3000/api/user/login,2539,0,1
1599950241485,2238, login ,200,OK,user time Entries 1-66,text,true,,459,276,84,84,http://localhost:3000/api/user/login,2238,0,1
1599950241876,1934, login ,200,OK,user time Entries 1-70,text,true,,459,276,85,85,http://localhost:3000/api/user/login,1934,0,0
1599950241285,2616, login ,200,OK,user time Entries 1-64,text,true,,459,276,86,86,http://localhost:3000/api/user/login,2616,0,0
1599950241185,2806, login ,200,OK,user time Entries 1-63,text,true,,459,276,86,86,http://localhost:3000/api/user/login,2806,0,1
1599950241585,2497, login ,200,OK,user time Entries 1-67,text,true,,459,276,87,87,http://localhost:3000/api/user/login,2497,0,1
1599950238704,5408,add time entry,200,OK,user time Entries 1-25,text,true,,410,605,88,88,http://localhost:3000/api/userTimeEntry/addTimeEntry,5408,0,0
1599950241777,2439, login ,200,OK,user time Entries 1-69,text,true,,459,276,89,89,http://localhost:3000/api/user/login,2439,0,1
1599950241977,2327, login ,200,OK,user time Entries 1-71,text,true,,459,276,90,90,http://localhost:3000/api/user/login,2327,0,0
1599950242078,2314, login ,200,OK,user time Entries 1-72,text,true,,459,276,91,91,http://localhost:3000/api/user/login,2314,0,0
1599950241678,2803, login ,200,OK,user time Entries 1-68,text,true,,459,276,91,91,http://localhost:3000/api/user/login,2803,0,1
1599950242177,2397, login ,200,OK,user time Entries 1-73,text,true,,459,276,92,92,http://localhost:3000/api/user/login,2397,0,0
